"","id","date","awnd","pgtm","prcp","snow","snwd","tavg","tmax","tmin","wdf2","wdf5","wsf2","wsf5","wt01","wt02","wt03","wt04","wt05","wt06","wt08","wt09"
"1064","USW00014898",2017-01-27,60,NA,0,0,50,-8,0,-32,260,260,103,121,NA,NA,NA,NA,NA,NA,NA,NA
"1065","USW00014898",2017-01-28,40,NA,0,0,30,-23,-5,-55,310,300,76,98,NA,NA,NA,NA,NA,NA,NA,NA
"1066","USW00014898",2017-01-29,51,NA,0,3,30,-29,-21,-82,330,320,81,116,1,NA,NA,NA,NA,NA,1,NA
"1067","USW00014898",2017-01-30,34,NA,38,114,30,-82,-32,-121,170,170,72,89,1,1,NA,NA,NA,NA,NA,NA
"1068","USW00014898",2017-01-31,39,NA,13,30,150,-44,-10,-60,280,260,89,103,1,NA,NA,NA,NA,NA,1,NA
"1069","USW00014898",2017-02-01,46,NA,0,0,130,-41,-21,-127,290,280,76,94,NA,NA,NA,NA,NA,NA,NA,NA
"1070","USW00014898",2017-02-02,54,NA,0,0,100,-121,-93,-166,270,270,103,125,NA,NA,NA,NA,NA,NA,NA,NA
"1071","USW00014898",2017-02-03,41,NA,0,0,80,-133,-77,-199,260,270,94,112,NA,NA,NA,NA,NA,NA,NA,NA
"1072","USW00014898",2017-02-04,42,NA,0,0,80,-103,-16,-155,200,200,98,139,1,NA,NA,NA,NA,NA,NA,NA
"1073","USW00014898",2017-02-05,42,NA,0,0,80,-18,-5,-93,280,310,81,98,NA,NA,NA,NA,NA,NA,NA,NA
"1074","USW00014898",2017-02-06,27,NA,0,0,80,-52,6,-116,40,50,76,89,NA,NA,NA,NA,NA,NA,NA,NA
"1075","USW00014898",2017-02-07,52,NA,3,0,80,1,17,-38,300,290,116,157,1,NA,NA,NA,NA,NA,NA,NA
"1076","USW00014898",2017-02-08,45,NA,0,0,50,-48,-38,-116,290,280,81,103,NA,NA,NA,NA,NA,NA,NA,NA
"1077","USW00014898",2017-02-09,47,NA,0,0,50,-118,-82,-155,290,290,94,112,NA,NA,NA,NA,NA,NA,NA,NA
"1078","USW00014898",2017-02-10,45,NA,0,0,50,-51,22,-82,210,190,98,134,NA,NA,NA,NA,NA,NA,NA,NA
"1079","USW00014898",2017-02-11,28,NA,0,0,50,8,22,-16,30,30,89,103,NA,NA,NA,NA,NA,NA,NA,NA
"1080","USW00014898",2017-02-12,68,NA,3,0,50,12,44,-10,290,300,148,192,1,NA,NA,NA,NA,1,NA,NA
"1081","USW00014898",2017-02-13,45,NA,0,0,30,2,50,-43,210,200,89,112,NA,NA,NA,NA,NA,NA,NA,NA
"1082","USW00014898",2017-02-14,61,NA,0,0,0,28,72,-16,280,300,139,192,NA,NA,NA,NA,NA,NA,NA,NA
"1083","USW00014898",2017-02-15,42,NA,0,0,0,-17,-10,-60,300,310,72,94,NA,NA,NA,NA,NA,NA,NA,NA
"1084","USW00014898",2017-02-16,25,NA,0,0,0,-46,-5,-77,150,150,58,67,NA,NA,NA,NA,NA,NA,NA,NA
"1085","USW00014898",2017-02-17,25,NA,0,0,0,20,111,-21,150,220,54,67,1,NA,NA,NA,NA,NA,NA,NA
"1086","USW00014898",2017-02-18,38,NA,0,0,0,77,139,33,280,280,76,94,NA,NA,NA,NA,NA,NA,NA,NA
"1087","USW00014898",2017-02-19,19,NA,0,0,0,78,139,0,100,90,40,49,NA,NA,NA,NA,NA,NA,NA,NA
"1088","USW00014898",2017-02-20,55,NA,51,0,0,55,117,11,150,140,125,152,1,NA,NA,NA,NA,NA,NA,NA
"1089","USW00014898",2017-02-21,40,NA,3,0,0,111,150,67,260,270,112,130,1,NA,NA,NA,NA,NA,NA,NA
"1090","USW00014898",2017-02-22,27,NA,0,0,0,101,183,28,230,200,63,89,1,NA,NA,NA,NA,NA,NA,NA
"1091","USW00014898",2017-02-23,46,NA,0,0,0,53,61,11,40,40,103,125,1,NA,NA,NA,NA,NA,NA,NA
"1092","USW00014898",2017-02-24,96,NA,102,99,80,-3,11,-49,40,40,170,206,1,1,1,1,NA,1,NA,NA
"1093","USW00014898",2017-02-25,64,NA,18,41,100,-52,-43,-71,280,280,116,152,1,NA,NA,NA,NA,1,1,NA
"1094","USW00014898",2017-02-26,47,NA,0,3,100,-32,50,-77,260,260,107,134,1,NA,NA,NA,NA,NA,NA,NA
"1095","USW00014898",2017-02-27,26,NA,0,0,80,-2,44,-60,170,170,67,81,1,NA,NA,NA,NA,NA,NA,NA
"1096","USW00014898",2017-02-28,43,NA,30,0,30,31,50,6,30,10,103,130,1,1,NA,NA,NA,NA,NA,NA
"1097","USW00014898",2017-03-01,63,NA,130,150,0,1,22,-71,10,20,116,148,1,1,NA,NA,NA,NA,NA,NA
"1098","USW00014898",2017-03-02,40,NA,0,0,150,-50,-10,-99,260,250,103,121,NA,NA,NA,NA,NA,NA,NA,NA
"1099","USW00014898",2017-03-03,30,NA,0,0,130,-86,-55,-143,280,260,63,72,NA,NA,NA,NA,NA,NA,NA,NA
"1100","USW00014898",2017-03-04,40,NA,0,0,130,-74,0,-143,140,140,94,116,NA,NA,NA,NA,NA,NA,NA,NA
"1101","USW00014898",2017-03-05,52,NA,0,0,130,8,56,-5,150,160,107,130,NA,NA,NA,NA,NA,NA,NA,NA
"1102","USW00014898",2017-03-06,52,NA,10,0,0,68,128,56,160,160,103,130,1,NA,1,NA,NA,NA,NA,NA
"1103","USW00014898",2017-03-07,91,NA,36,0,0,92,150,17,250,210,139,201,1,NA,1,NA,NA,NA,NA,NA
"1104","USW00014898",2017-03-08,114,NA,0,0,0,24,44,-16,280,280,192,255,NA,NA,NA,NA,NA,NA,1,NA
"1105","USW00014898",2017-03-09,40,NA,0,0,0,-8,17,-32,280,290,81,107,NA,NA,NA,NA,NA,NA,NA,NA
"1106","USW00014898",2017-03-10,64,NA,0,0,0,-51,-32,-105,320,320,98,125,NA,NA,NA,NA,NA,NA,NA,NA
"1107","USW00014898",2017-03-11,47,NA,0,0,0,-82,-21,-121,320,290,81,112,NA,NA,NA,NA,NA,NA,NA,NA
"1108","USW00014898",2017-03-12,25,NA,8,13,30,-64,-27,-99,30,20,67,81,1,NA,NA,NA,NA,NA,NA,NA
"1109","USW00014898",2017-03-13,82,NA,13,18,30,-57,-38,-99,40,40,134,165,1,NA,NA,NA,NA,NA,NA,NA
"1110","USW00014898",2017-03-14,48,NA,0,0,30,-74,-16,-121,320,320,81,107,NA,NA,NA,NA,NA,NA,NA,NA
"1111","USW00014898",2017-03-15,42,NA,0,0,0,-44,28,-88,270,330,72,112,NA,NA,NA,NA,NA,NA,NA,NA
"1112","USW00014898",2017-03-16,27,NA,0,0,0,-10,39,-60,180,220,63,72,NA,NA,NA,NA,NA,NA,NA,NA
"1113","USW00014898",2017-03-17,33,NA,48,46,30,7,28,-5,130,130,63,76,1,NA,NA,NA,NA,NA,1,NA
"1114","USW00014898",2017-03-18,51,NA,5,0,0,32,61,-10,300,310,103,121,NA,NA,NA,NA,NA,NA,NA,NA
"1115","USW00014898",2017-03-19,32,NA,0,0,0,13,61,-27,150,150,89,103,NA,NA,1,NA,NA,NA,NA,NA
"1116","USW00014898",2017-03-20,30,NA,0,0,0,55,128,6,20,360,76,94,NA,NA,NA,NA,NA,NA,NA,NA
"1117","USW00014898",2017-03-21,54,NA,0,0,0,34,67,-49,350,350,98,125,1,NA,NA,NA,NA,NA,NA,NA
"1118","USW00014898",2017-03-22,29,NA,0,0,0,-28,22,-77,140,50,72,94,NA,NA,NA,NA,NA,NA,NA,NA
"1119","USW00014898",2017-03-23,43,NA,0,0,0,-4,44,-43,130,150,94,121,NA,NA,NA,NA,NA,NA,NA,NA
"1120","USW00014898",2017-03-24,44,NA,140,0,0,32,50,17,30,40,103,125,1,NA,NA,NA,NA,NA,NA,NA
"1121","USW00014898",2017-03-25,75,NA,33,0,0,23,33,17,50,40,107,134,1,NA,NA,NA,NA,NA,NA,NA
"1122","USW00014898",2017-03-26,38,NA,74,0,0,22,39,17,40,30,67,76,1,NA,NA,NA,NA,NA,NA,NA
"1123","USW00014898",2017-03-27,18,NA,0,0,0,41,67,28,60,50,40,49,NA,NA,NA,NA,NA,NA,NA,NA
"1124","USW00014898",2017-03-28,26,NA,0,0,0,51,100,-5,40,40,63,72,1,NA,NA,NA,NA,NA,NA,NA
"1125","USW00014898",2017-03-29,46,NA,3,0,0,32,56,0,40,20,76,94,NA,NA,NA,NA,NA,NA,NA,NA
"1126","USW00014898",2017-03-30,72,NA,86,3,0,20,28,11,40,30,112,139,1,NA,NA,NA,NA,NA,NA,NA
"1127","USW00014898",2017-03-31,67,NA,0,0,0,42,111,0,40,40,139,170,NA,NA,NA,NA,NA,NA,NA,NA
"1128","USW00014898",2017-04-01,26,NA,0,0,0,68,172,-5,210,210,63,76,NA,NA,NA,NA,NA,NA,NA,NA
"1129","USW00014898",2017-04-02,30,NA,23,0,0,96,144,28,190,190,67,81,NA,NA,NA,NA,NA,NA,NA,NA
"1130","USW00014898",2017-04-03,56,NA,46,0,0,72,78,61,30,40,112,143,1,NA,NA,NA,NA,NA,NA,NA
"1131","USW00014898",2017-04-04,44,NA,46,0,0,92,167,33,310,300,81,121,NA,NA,NA,NA,NA,NA,NA,NA
"1132","USW00014898",2017-04-05,44,NA,0,0,0,62,83,17,20,40,107,130,NA,NA,NA,NA,NA,NA,NA,NA
"1133","USW00014898",2017-04-06,84,NA,0,0,0,62,111,22,360,360,130,165,NA,NA,NA,NA,NA,NA,NA,NA
"1134","USW00014898",2017-04-07,38,NA,0,0,0,66,144,6,300,360,67,81,NA,NA,NA,NA,NA,NA,NA,NA
"1135","USW00014898",2017-04-08,48,NA,0,0,0,97,194,11,160,180,94,121,NA,NA,NA,NA,NA,NA,NA,NA
"1136","USW00014898",2017-04-09,47,NA,0,0,0,163,233,128,190,210,81,112,NA,NA,NA,NA,NA,NA,NA,NA
"1137","USW00014898",2017-04-10,73,NA,38,0,0,127,189,22,50,40,130,161,1,NA,1,NA,NA,NA,NA,NA
"1138","USW00014898",2017-04-11,39,NA,13,0,0,34,72,11,290,300,76,98,1,NA,NA,NA,NA,NA,NA,NA
"1139","USW00014898",2017-04-12,21,NA,3,0,0,63,122,0,160,140,58,67,NA,NA,NA,NA,NA,NA,NA,NA
"1140","USW00014898",2017-04-13,29,NA,28,0,0,78,128,28,40,50,58,76,NA,NA,NA,NA,NA,NA,NA,NA
"1141","USW00014898",2017-04-14,40,NA,3,0,0,83,156,22,120,130,94,107,NA,NA,NA,NA,NA,NA,NA,NA
"1142","USW00014898",2017-04-15,37,NA,300,0,0,157,233,100,200,200,94,125,1,NA,1,NA,NA,NA,NA,NA
"1143","USW00014898",2017-04-16,62,NA,5,0,0,174,194,78,270,260,157,201,1,NA,1,NA,NA,NA,NA,NA
"1144","USW00014898",2017-04-17,46,NA,0,0,0,87,106,39,40,40,76,98,1,NA,NA,NA,NA,NA,NA,NA
"1145","USW00014898",2017-04-18,52,NA,0,0,0,85,167,28,170,170,98,125,NA,NA,NA,NA,NA,NA,NA,NA
"1146","USW00014898",2017-04-19,58,NA,30,0,0,128,161,50,10,10,130,161,1,NA,1,NA,NA,NA,1,NA
"1147","USW00014898",2017-04-20,47,NA,246,0,0,72,89,50,20,60,112,143,1,NA,1,NA,NA,NA,NA,NA
"1148","USW00014898",2017-04-21,46,NA,0,0,0,88,156,39,310,310,98,130,NA,NA,NA,NA,NA,NA,NA,NA
"1149","USW00014898",2017-04-22,24,NA,0,0,0,92,178,11,190,200,54,72,NA,NA,NA,NA,NA,NA,NA,NA
"1150","USW00014898",2017-04-23,56,NA,0,0,0,101,139,33,40,40,125,143,NA,NA,NA,NA,NA,NA,NA,NA
"1151","USW00014898",2017-04-24,39,NA,0,0,0,84,200,11,150,150,98,116,NA,NA,NA,NA,NA,NA,NA,NA
"1152","USW00014898",2017-04-25,48,NA,5,0,0,147,228,83,150,140,94,107,NA,NA,NA,NA,NA,NA,NA,NA
"1153","USW00014898",2017-04-26,42,NA,43,0,0,158,194,106,200,220,76,98,1,NA,NA,NA,NA,NA,NA,NA
"1154","USW00014898",2017-04-27,54,NA,231,0,0,84,106,33,260,260,98,130,1,NA,NA,NA,NA,NA,NA,NA
"1155","USW00014898",2017-04-28,47,NA,0,0,0,55,111,22,250,290,89,116,NA,NA,NA,NA,NA,NA,NA,NA
"1156","USW00014898",2017-04-29,73,NA,0,0,0,66,89,17,40,40,125,161,NA,NA,NA,NA,NA,NA,NA,NA
"1157","USW00014898",2017-04-30,82,NA,79,0,0,54,56,33,50,50,116,148,1,NA,NA,NA,NA,NA,NA,NA
"1158","USW00014898",2017-05-01,48,NA,160,0,0,64,133,39,40,60,125,143,1,NA,NA,NA,NA,NA,NA,NA
"1159","USW00014898",2017-05-02,57,NA,8,0,0,74,111,50,320,320,98,130,1,NA,NA,NA,NA,NA,NA,NA
"1160","USW00014898",2017-05-03,26,NA,0,0,0,92,167,6,160,160,89,103,NA,NA,NA,NA,NA,NA,NA,NA
"1161","USW00014898",2017-05-04,30,NA,0,0,0,109,194,33,30,30,107,130,NA,NA,NA,NA,NA,NA,NA,NA
"1162","USW00014898",2017-05-05,45,NA,0,0,0,98,150,44,10,40,76,94,NA,NA,NA,NA,NA,NA,NA,NA
"1163","USW00014898",2017-05-06,57,NA,0,0,0,106,167,44,360,360,112,134,NA,NA,NA,NA,NA,NA,NA,NA
"1164","USW00014898",2017-05-07,44,NA,0,0,0,83,144,17,340,350,89,112,NA,NA,NA,NA,NA,NA,NA,NA
"1165","USW00014898",2017-05-08,19,NA,0,0,0,64,144,-10,170,170,67,85,NA,NA,NA,NA,NA,NA,NA,NA
"1166","USW00014898",2017-05-09,21,NA,0,0,0,104,139,11,150,160,54,63,NA,NA,NA,NA,NA,NA,NA,NA
"1167","USW00014898",2017-05-10,25,NA,20,0,0,129,200,78,50,50,58,67,NA,NA,NA,NA,NA,NA,NA,NA
"1168","USW00014898",2017-05-11,17,NA,0,0,0,137,206,100,40,30,94,107,NA,NA,NA,NA,NA,NA,NA,NA
"1169","USW00014898",2017-05-12,29,NA,3,0,0,142,211,83,50,40,94,116,NA,NA,NA,NA,NA,NA,NA,NA
"1170","USW00014898",2017-05-13,33,NA,0,0,0,151,233,89,40,40,81,98,NA,NA,NA,NA,NA,NA,NA,NA
"1171","USW00014898",2017-05-14,36,NA,0,0,0,135,178,83,50,40,81,107,NA,NA,NA,NA,NA,NA,NA,NA
"1172","USW00014898",2017-05-15,40,NA,74,0,0,144,228,83,150,150,76,98,1,NA,1,NA,NA,NA,NA,NA
"1173","USW00014898",2017-05-16,36,NA,58,0,0,167,278,111,160,150,89,107,1,NA,NA,NA,NA,NA,NA,NA
"1174","USW00014898",2017-05-17,47,NA,69,0,0,229,267,161,210,220,179,246,1,NA,1,NA,NA,NA,NA,NA
"1175","USW00014898",2017-05-18,61,NA,8,0,0,174,194,44,300,300,103,134,1,NA,NA,NA,NA,NA,NA,NA
"1176","USW00014898",2017-05-19,78,NA,0,0,0,76,106,28,30,40,116,152,NA,NA,NA,NA,NA,NA,NA,NA
"1177","USW00014898",2017-05-20,56,NA,71,0,0,96,133,61,70,70,94,125,1,NA,NA,NA,NA,NA,NA,NA
"1178","USW00014898",2017-05-21,41,NA,64,0,0,117,172,89,230,240,89,130,1,NA,NA,NA,NA,NA,NA,NA
"1179","USW00014898",2017-05-22,51,NA,3,0,0,126,206,89,260,230,94,121,NA,NA,NA,NA,NA,NA,NA,NA
"1180","USW00014898",2017-05-23,51,NA,99,0,0,123,133,94,40,30,98,125,1,NA,NA,NA,NA,NA,NA,NA
"1181","USW00014898",2017-05-24,58,NA,13,0,0,105,122,94,40,40,98,121,1,NA,NA,NA,NA,NA,NA,NA
"1182","USW00014898",2017-05-25,43,NA,0,0,0,138,206,89,40,30,94,116,NA,NA,NA,NA,NA,NA,NA,NA
"1183","USW00014898",2017-05-26,24,NA,0,0,0,157,211,94,150,140,58,67,1,NA,NA,NA,NA,NA,NA,NA
"1184","USW00014898",2017-05-27,24,NA,0,0,0,176,239,100,180,170,81,107,1,NA,NA,NA,NA,NA,NA,NA
"1185","USW00014898",2017-05-28,34,NA,94,0,0,178,233,128,270,270,107,139,1,NA,NA,NA,NA,NA,NA,NA
"1186","USW00014898",2017-05-29,53,NA,13,0,0,162,200,122,290,290,134,157,1,NA,1,NA,NA,NA,1,NA
"1187","USW00014898",2017-05-30,48,NA,0,0,0,142,178,106,280,270,112,139,NA,NA,NA,NA,NA,NA,NA,NA
"1188","USW00014898",2017-05-31,55,NA,0,0,0,157,228,89,270,300,112,148,NA,NA,NA,NA,NA,NA,NA,NA
"1189","USW00014898",2017-06-01,24,NA,0,0,0,161,261,67,300,290,76,98,NA,NA,NA,NA,NA,NA,NA,NA
"1190","USW00014898",2017-06-02,24,NA,0,0,0,198,289,100,140,150,76,94,NA,NA,NA,NA,NA,NA,NA,NA
"1191","USW00014898",2017-06-03,37,NA,124,0,0,210,278,144,280,280,148,179,1,NA,1,NA,NA,NA,1,NA
"1192","USW00014898",2017-06-04,43,NA,0,0,0,229,300,172,310,290,81,107,1,NA,NA,NA,NA,NA,NA,NA
"1193","USW00014898",2017-06-05,51,NA,0,0,0,191,233,117,60,40,98,134,1,NA,NA,NA,NA,NA,NA,NA
"1194","USW00014898",2017-06-06,35,NA,0,0,0,174,239,94,50,50,76,107,NA,NA,NA,NA,NA,NA,NA,NA
"1195","USW00014898",2017-06-07,17,NA,0,0,0,186,261,100,160,160,58,67,NA,NA,NA,NA,NA,NA,NA,NA
"1196","USW00014898",2017-06-08,34,NA,48,0,0,208,272,117,340,350,103,125,1,NA,1,NA,NA,NA,NA,NA
"1197","USW00014898",2017-06-09,38,NA,0,0,0,190,244,144,20,30,72,89,NA,NA,NA,NA,NA,NA,NA,NA
"1198","USW00014898",2017-06-10,64,NA,0,0,0,223,311,156,200,200,125,197,NA,NA,NA,NA,NA,NA,NA,NA
"1199","USW00014898",2017-06-11,36,NA,0,0,0,264,289,217,350,350,81,112,NA,NA,NA,NA,NA,NA,NA,NA
"1200","USW00014898",2017-06-12,43,NA,152,0,0,262,294,194,270,270,134,170,1,NA,1,NA,NA,NA,NA,NA
"1201","USW00014898",2017-06-13,36,NA,8,0,0,206,244,167,100,110,130,161,NA,NA,NA,NA,NA,NA,NA,NA
"1202","USW00014898",2017-06-14,40,NA,117,0,0,214,283,167,210,210,179,237,1,NA,1,NA,NA,NA,1,NA
"1203","USW00014898",2017-06-15,28,NA,0,0,0,223,306,167,270,240,107,143,1,1,NA,NA,NA,NA,NA,NA
"1204","USW00014898",2017-06-16,30,NA,20,0,0,221,294,161,320,310,130,170,1,NA,1,NA,NA,NA,NA,NA
"1205","USW00014898",2017-06-17,21,NA,0,0,0,235,294,183,250,260,63,81,NA,NA,1,NA,NA,NA,NA,NA
"1206","USW00014898",2017-06-18,55,NA,109,0,0,209,233,156,290,270,125,161,1,NA,NA,NA,NA,NA,NA,NA
"1207","USW00014898",2017-06-19,40,NA,56,0,0,178,233,139,310,320,107,134,1,NA,1,NA,NA,NA,NA,NA
"1208","USW00014898",2017-06-20,31,NA,3,0,0,162,222,122,290,270,81,98,NA,NA,NA,NA,NA,NA,NA,NA
"1209","USW00014898",2017-06-21,25,NA,0,0,0,186,250,111,180,210,63,76,1,NA,1,NA,NA,NA,NA,NA
"1210","USW00014898",2017-06-22,34,NA,142,0,0,209,250,161,290,280,89,125,1,NA,1,NA,NA,NA,NA,NA
"1211","USW00014898",2017-06-23,42,NA,3,0,0,211,256,156,260,280,107,134,1,NA,1,NA,NA,NA,NA,NA
"1212","USW00014898",2017-06-24,55,NA,0,0,0,179,217,122,290,280,107,134,NA,NA,NA,NA,NA,NA,NA,NA
"1213","USW00014898",2017-06-25,49,NA,8,0,0,161,217,117,270,290,107,134,1,NA,NA,NA,NA,NA,NA,NA
"1214","USW00014898",2017-06-26,44,NA,84,0,0,128,172,100,290,290,94,112,1,NA,NA,NA,NA,NA,1,NA
"1215","USW00014898",2017-06-27,32,NA,0,0,0,161,244,94,250,270,72,103,NA,NA,NA,NA,NA,NA,NA,NA
"1216","USW00014898",2017-06-28,46,NA,56,0,0,174,206,122,190,190,94,121,1,NA,1,NA,NA,NA,NA,NA
"1217","USW00014898",2017-06-29,47,NA,0,0,0,211,244,178,270,280,107,134,NA,NA,NA,NA,NA,NA,NA,NA
"1218","USW00014898",2017-06-30,26,NA,30,0,0,205,272,150,310,310,72,85,1,NA,NA,NA,NA,NA,NA,NA
"1219","USW00014898",2017-07-01,20,NA,0,0,0,205,261,156,310,300,72,98,NA,NA,1,NA,NA,NA,NA,NA
"1220","USW00014898",2017-07-02,28,NA,5,0,0,212,272,161,260,220,72,103,1,NA,NA,NA,NA,NA,NA,NA
"1221","USW00014898",2017-07-03,20,NA,0,0,0,201,256,139,60,70,54,72,1,NA,NA,NA,NA,NA,NA,NA
"1222","USW00014898",2017-07-04,25,NA,0,0,0,204,272,122,150,140,58,76,1,NA,NA,NA,NA,NA,NA,NA
"1223","USW00014898",2017-07-05,21,NA,53,0,0,209,289,150,250,250,107,143,1,NA,1,NA,NA,NA,NA,NA
"1224","USW00014898",2017-07-06,26,NA,0,0,0,238,306,189,30,30,76,94,NA,NA,1,NA,NA,NA,NA,NA
"1225","USW00014898",2017-07-07,29,NA,46,0,0,232,278,156,30,40,98,116,1,NA,1,NA,NA,NA,NA,NA
"1226","USW00014898",2017-07-08,27,NA,0,0,0,189,267,106,290,250,72,98,NA,NA,NA,NA,NA,NA,NA,NA
"1227","USW00014898",2017-07-09,28,NA,3,0,0,216,283,167,250,270,63,98,NA,NA,NA,NA,NA,NA,NA,NA
"1228","USW00014898",2017-07-10,18,NA,0,0,0,217,289,167,120,240,58,72,1,NA,NA,NA,NA,NA,NA,NA
"1229","USW00014898",2017-07-11,23,NA,0,0,0,238,306,172,170,150,76,107,1,NA,NA,NA,NA,NA,NA,NA
"1230","USW00014898",2017-07-12,24,NA,345,0,0,241,300,194,320,320,112,165,1,NA,1,NA,NA,NA,NA,NA
"1231","USW00014898",2017-07-13,30,NA,15,0,0,227,244,161,60,50,67,85,1,NA,NA,NA,NA,NA,NA,NA
"1232","USW00014898",2017-07-14,21,NA,0,0,0,184,239,150,350,340,54,63,NA,NA,NA,NA,NA,NA,NA,NA
"1233","USW00014898",2017-07-15,36,NA,221,0,0,209,283,150,10,360,215,286,1,NA,1,NA,NA,NA,NA,NA
"1234","USW00014898",2017-07-16,38,NA,0,0,0,198,228,122,30,20,72,98,NA,NA,NA,NA,NA,NA,NA,NA
"1235","USW00014898",2017-07-17,16,NA,0,0,0,176,261,100,200,150,40,63,1,NA,NA,NA,NA,NA,NA,NA
"1236","USW00014898",2017-07-18,31,NA,69,0,0,221,294,161,280,300,139,188,1,NA,1,NA,NA,NA,NA,NA
"1237","USW00014898",2017-07-19,26,NA,0,0,0,235,289,194,150,150,94,116,NA,NA,NA,NA,NA,NA,NA,NA
"1238","USW00014898",2017-07-20,35,NA,0,0,0,241,306,189,280,240,72,89,NA,NA,NA,NA,NA,NA,NA,NA
"1239","USW00014898",2017-07-21,15,NA,0,0,0,233,283,172,180,320,54,89,1,NA,NA,NA,NA,NA,NA,NA
"1240","USW00014898",2017-07-22,19,NA,264,0,0,233,294,189,40,30,157,206,1,NA,1,NA,NA,NA,NA,NA
"1241","USW00014898",2017-07-23,36,NA,13,0,0,225,267,167,20,10,107,130,1,1,1,NA,NA,NA,NA,NA
"1242","USW00014898",2017-07-24,31,NA,0,0,0,191,244,133,50,50,72,85,NA,NA,NA,NA,NA,NA,NA,NA
"1243","USW00014898",2017-07-25,34,NA,3,0,0,182,261,111,160,210,81,107,NA,NA,1,NA,NA,NA,NA,NA
"1244","USW00014898",2017-07-26,27,NA,122,0,0,214,261,189,270,260,81,112,1,NA,1,NA,NA,NA,NA,NA
"1245","USW00014898",2017-07-27,36,NA,0,0,0,229,267,172,40,40,89,112,1,NA,NA,NA,NA,NA,NA,NA
"1246","USW00014898",2017-07-28,42,NA,0,0,0,201,250,133,30,30,94,107,NA,NA,NA,NA,NA,NA,NA,NA
"1247","USW00014898",2017-07-29,10,NA,0,0,0,196,272,117,250,210,40,54,NA,NA,NA,NA,NA,NA,NA,NA
"1248","USW00014898",2017-07-30,17,NA,0,0,0,212,300,139,260,250,54,72,NA,NA,NA,NA,NA,NA,NA,NA
"1249","USW00014898",2017-07-31,14,NA,0,0,0,232,306,156,180,140,45,72,1,1,NA,NA,NA,NA,NA,NA
"1250","USW00014898",2017-08-01,27,NA,0,0,0,231,289,167,270,230,67,98,1,NA,1,NA,NA,NA,NA,NA
"1251","USW00014898",2017-08-02,47,NA,8,0,0,217,244,172,50,50,94,116,NA,NA,NA,NA,NA,NA,NA,NA
"1252","USW00014898",2017-08-03,33,NA,155,0,0,174,200,139,260,280,72,94,1,NA,1,NA,NA,NA,NA,NA
"1253","USW00014898",2017-08-04,39,NA,150,0,0,158,200,117,340,340,89,125,1,NA,NA,NA,NA,NA,NA,NA
"1254","USW00014898",2017-08-05,23,NA,23,0,0,168,244,111,280,270,72,89,1,NA,1,NA,NA,NA,NA,NA
"1255","USW00014898",2017-08-06,14,NA,5,0,0,165,267,117,360,10,98,116,1,NA,1,NA,NA,NA,NA,NA
"1256","USW00014898",2017-08-07,23,NA,0,0,0,186,250,133,260,250,58,67,NA,NA,NA,NA,NA,NA,NA,NA
"1257","USW00014898",2017-08-08,34,NA,0,0,0,202,278,133,280,280,67,81,NA,NA,NA,NA,NA,NA,NA,NA
"1258","USW00014898",2017-08-09,22,NA,0,0,0,199,267,128,200,190,63,98,1,NA,NA,NA,NA,NA,NA,NA
"1259","USW00014898",2017-08-10,27,NA,137,0,0,203,256,150,340,330,89,112,1,NA,1,NA,NA,NA,NA,NA
"1260","USW00014898",2017-08-11,31,NA,0,0,0,175,222,133,360,350,72,98,NA,NA,NA,NA,NA,NA,NA,NA
"1261","USW00014898",2017-08-12,22,NA,0,0,0,186,256,128,330,330,54,67,NA,NA,NA,NA,NA,NA,NA,NA
"1262","USW00014898",2017-08-13,15,NA,0,0,0,181,261,111,210,140,40,58,NA,NA,NA,NA,NA,NA,NA,NA
"1263","USW00014898",2017-08-14,13,NA,64,0,0,192,244,144,360,330,58,72,1,NA,1,NA,NA,NA,NA,NA
"1264","USW00014898",2017-08-15,21,NA,0,0,0,198,256,150,50,40,54,72,1,NA,NA,NA,NA,NA,NA,NA
"1265","USW00014898",2017-08-16,27,NA,89,0,0,196,250,156,60,50,58,81,1,NA,NA,NA,NA,NA,NA,NA
"1266","USW00014898",2017-08-17,51,NA,56,0,0,221,261,183,290,250,98,134,1,NA,NA,NA,NA,NA,NA,NA
"1267","USW00014898",2017-08-18,43,NA,0,0,0,197,228,167,310,310,81,116,NA,NA,NA,NA,NA,NA,NA,NA
"1268","USW00014898",2017-08-19,29,NA,0,0,0,204,272,144,260,250,67,85,1,NA,NA,NA,NA,NA,NA,NA
"1269","USW00014898",2017-08-20,26,NA,0,0,0,201,261,133,180,210,58,81,1,1,NA,NA,NA,NA,NA,NA
"1270","USW00014898",2017-08-21,20,NA,3,0,0,222,267,167,270,210,54,72,1,1,NA,NA,NA,NA,NA,NA
"1271","USW00014898",2017-08-22,50,NA,0,0,0,213,239,139,300,310,98,130,NA,NA,NA,NA,NA,NA,NA,NA
"1272","USW00014898",2017-08-23,32,NA,0,0,0,169,233,111,30,20,67,81,NA,NA,NA,NA,NA,NA,NA,NA
"1273","USW00014898",2017-08-24,22,NA,0,0,0,154,200,83,60,70,63,89,NA,NA,NA,NA,NA,NA,NA,NA
"1274","USW00014898",2017-08-25,13,NA,0,0,0,138,222,61,40,120,45,67,NA,NA,NA,NA,NA,NA,NA,NA
