"storm_id","lab_id","num_subsamples","sample_start","sample_end","storm_start","storm_end","peak_discharge","runoff_volume","instant_discharge","storm_type","Suspended_Sediment_mg_L","Flag_Suspended_Sediment","Suspended_Sediment_Load_pounds","Chloride_mg_L","Flag_Chloride","Chloride_Load_pounds","NO2_NO3_N_mg_L","Flag_NO2_NO3_N_","NO2_NO3_N_Load_pounds","Ammonium_N_mg_L","Flag_Ammonium_N_","Ammonium_N_Load_pounds","TKN_Unfiltered_mg_L","Flag_TKN_Unfiltered","TKN_Unfiltered_Load_pounds","Dissolved_Reactive_Phosphorus_mg_L","Flag_Dissolved_Reactive_Phosphorus_","Dissolved_Reactive_Phosphorus_Load_pounds","TP_Unfiltered_mg_L","Flag_TP_Unfiltered","TP_Unfiltered_Load_pounds","Total_Nitrogen_computed_mg_L","Total_Nitrogen_load_pounds","Organic_Nitrogen_computed_mg_L","Organic_Nitrogen_Load_pounds","frozen","site","water_year","estimated","discrete","comments","unique_storm_id"
"ESW1-59a",NA,NA,2016-03-13 17:30:00,2016-03-15 16:09:00,2016-03-13 17:30:00,2016-03-15 16:09:00,0.0973,5261.76,NA,NA,"36",NA,11.82536712,63.9,NA,20.990026638,"7.6",NA,2.496466392,0.21,NA,0.0689813082,2.09,NA,0.6865282578,0.403,NA,0.13237841526,0.517,NA,0.16982541114,9.69,3.1829946498,1.88,0.6175469496,FALSE,"SW1","WY16",FALSE,FALSE,NA,"SW1-59"
"ESW1-59b",NA,NA,2016-03-15 16:09:00,2016-03-17 18:29:59,2016-03-15 16:09:00,2016-03-17 18:29:59,2.22,34007.04,NA,NA,"10400",NA,22079.196672,28,NA,59.44399104,"5",NA,10.6149984,0.12,NA,0.2547599616,28.6,NA,60.717790848,0.383,NA,0.81310887744,11,NA,23.35299648,33.6,71.332789248,28.48,60.4630308864,FALSE,"SW1","WY16",FALSE,FALSE,NA,"SW1-59"
"ESW1-60a",NA,NA,2016-03-26 11:15:00,2016-03-27 06:18:59,2016-03-26 11:15:00,2016-03-27 06:18:59,0.3024,8052.48,NA,NA,"152",NA,76.41072832,33,NA,16.58917128,"3.4",NA,1.709187344,0.08,NA,0.0402161728,1.33,NA,0.6685938728,0.274,NA,0.13774039184,0.621,NA,0.31217804136,4.73,2.3777812168,1.25,0.6283777,FALSE,"SW1","WY16",FALSE,FALSE,NA,"SW1-60"
"ESW1-60b",NA,NA,2016-03-27 06:18:59,2016-03-28 21:15:00,2016-03-27 06:18:59,2016-03-28 21:15:00,0.4885,12225.6,NA,NA,"426",NA,325.1328702,34.4,NA,26.25486088,"5.5",NA,4.19772485,0.15,NA,0.114483405,2.76,NA,2.106494652,0.328,NA,0.2503370456,1.1,NA,0.83954497,8.26,6.304219502,2.61,1.992011247,FALSE,"SW1","WY16",FALSE,FALSE,NA,"SW1-60"
"ESW1-61a",NA,NA,2016-03-31 00:11:59,2016-03-31 12:36:00,2016-03-31 00:11:59,2016-03-31 12:36:00,1.0623,13236.48,NA,NA,"2890",NA,2388.0941624,25.5,NA,21.07141908,"4.7",NA,3.883751752,0.05,NA,0.041316508,8.08,NA,6.6767476928,0.377,NA,0.31152647032,3.4,NA,2.809522544,12.78,10.5604994448,8.03,6.6354311848,FALSE,"SW1","WY16",FALSE,FALSE,NA,"SW1-61"
"ESW1-61b",NA,NA,2016-03-31 12:36:00,2016-04-01 06:00:00,2016-03-31 12:36:00,2016-04-01 19:14:59,0.7576,10471.68,NA,NA,"984",NA,643.26890304,25,NA,16.343214,"4.8",NA,3.137897088,0.06,NA,0.0392237136,2.86,NA,1.8696636816,0.365,NA,0.2386109244,1.5,NA,0.98059284,7.66,5.0075607696,2.8,1.830439968,FALSE,"SW1","WY16",FALSE,FALSE,NA,"SW1-61"
NA,NA,NA,NA,NA,2016-04-06 05:15:59,2016-04-07 10:59:59,0.0704,1866.24,NA,NA,"984",NA,114.64198272,25,NA,2.912652,"4.8",NA,0.559229184,0.06,NA,0.0069903648,2.86,NA,0.3332073888,0.365,NA,0.0425247192,1.5,NA,0.17475912,7.66,0.8924365728,2.8,0.326217024,FALSE,"SW1","WY16",FALSE,FALSE,NA,NA
NA,NA,NA,NA,NA,2016-04-08 12:15:00,2016-04-08 18:45:00,0.0568,319.68,NA,NA,"984",NA,19.63774704,25,NA,0.4989265,"4.8",NA,0.095793888,0.06,NA,0.0011974236,2.86,NA,0.0570771916,0.365,NA,0.0072843269,1.5,NA,0.02993559,7.66,0.1528710796,2.8,0.055879768,FALSE,"SW1","WY16",FALSE,FALSE,NA,NA
NA,NA,NA,NA,NA,2016-04-09 09:00:00,2016-04-09 23:15:00,0.1048,2462.4,NA,NA,"984",NA,151.2637272,25,NA,3.8430825,"4.8",NA,0.73787184,0.06,NA,0.009223398,2.86,NA,0.439648638,0.365,NA,0.0561090045,1.5,NA,0.23058495,7.66,1.177520478,2.8,0.43042524,FALSE,"SW1","WY16",FALSE,FALSE,NA,NA
NA,NA,NA,NA,NA,2016-04-10 12:45:00,2016-04-11 10:45:00,0.1655,2868.48,NA,NA,"984",NA,176.20897344,25,NA,4.476854,"4.8",NA,0.859555968,0.06,NA,0.0107444496,2.86,NA,0.5121520976,0.365,NA,0.0653620684,1.5,NA,0.26861124,7.66,1.3717080656,2.8,0.501407648,FALSE,"SW1","WY16",FALSE,FALSE,NA,NA
NA,NA,NA,NA,NA,2016-06-10 20:15:00,2016-06-10 21:00:00,0.0435,34.56,NA,NA,"1510",NA,3.2578552,2.1,NA,0.004530792,"<0.1",NA,0.000107876,0.14,NA,0.0003020528,5.06,NA,0.0109170512,0.565,NA,0.0012189988,2.2,NA,0.004746544,5.11,0.0110249272,4.92,0.0106149984,FALSE,"SW1","WY16",FALSE,FALSE,NA,NA
NA,NA,NA,NA,NA,2016-06-15 02:19:00,2016-06-15 04:00:00,0.0125,25.92,NA,NA,"1510",NA,2.4433914,2.1,NA,0.003398094,"<0.1",NA,8.0907e-05,0.14,NA,0.0002265396,5.06,NA,0.0081877884,0.565,NA,0.0009142491,2.2,NA,0.003559908,5.11,0.0082686954,4.92,0.0079612488,FALSE,"SW1","WY16",FALSE,FALSE,NA,NA
"ESW1-62",NA,NA,2016-06-15 18:44:00,2016-06-16 04:00:00,2016-06-15 18:44:00,2016-06-16 05:30:00,2.21,4302.72,NA,NA,"6410",NA,1721.7980484,10.2,NA,2.739834648,"5.6",NA,1.504222944,0.25,NA,0.06715281,19.5,NA,5.23791918,0.022,NA,0.00590944728,7,NA,1.88027868,25.1,6.742142124,19.25,5.17076637,FALSE,"SW1","WY16",FALSE,FALSE,NA,"SW1-62"
"ESW1-63",NA,NA,2016-06-26 03:38:00,2016-06-26 06:13:00,2016-06-26 03:38:00,2016-06-26 10:45:00,0.6944,1771.2,NA,NA,"1510",NA,166.965079,2.1,NA,0.23220309,"<0.1",NA,0.005528645,0.14,NA,0.015480206,5.06,NA,0.559498874,0.565,NA,0.0624736885,2.2,NA,0.24326038,5.11,0.565027519,4.92,0.544018668,FALSE,"SW1","WY16",FALSE,FALSE,NA,"SW1-63"
NA,NA,NA,NA,NA,2016-06-30 16:11:00,2016-06-30 20:44:59,0.0696,362.88,NA,NA,"42",NA,0.95146632,16.3,NA,0.369259548,"0.7",NA,0.015857772,0.05,NA,0.001132698,2.21,NA,0.0500652516,1.2,NA,0.027184752,1.3,NA,0.029450148,2.91,0.0659230236,2.16,0.0489325536,FALSE,"SW1","WY16",FALSE,FALSE,NA,NA
NA,NA,NA,NA,NA,2016-07-07 13:52:00,2016-07-07 18:29:59,0.034,250.56,NA,NA,"42",NA,0.65696484,16.3,NA,0.254964926,"0.7",NA,0.010949414,0.05,NA,0.000782101,2.21,NA,0.0345688642,1.2,NA,0.018770424,1.3,NA,0.020334626,2.91,0.0455182782,2.16,0.0337867632,FALSE,"SW1","WY16",FALSE,FALSE,NA,NA
"ESW1-64",NA,NA,2016-07-29 02:19:59,2016-07-29 03:29:59,2016-07-29 02:19:59,2016-07-29 03:29:59,0.0845,164.16,NA,NA,"42",NA,0.43042524,16.3,NA,0.167045986,"0.7",NA,0.007173754,0.05,NA,0.000512411,2.21,NA,0.0226485662,1.2,NA,0.012297864,1.3,NA,0.013322686,2.91,0.0298223202,2.16,0.0221361552,FALSE,"SW1","WY16",FALSE,FALSE,NA,"SW1-64"
NA,NA,NA,2016-09-06 16:18:00,2016-09-06 17:55:59,2016-09-06 16:18:00,2016-09-06 17:55:59,3.006,5616,NA,NA,"1720",NA,603.02684,3.7,NA,1.2972089,"0.8",NA,0.2804776,0.4,NA,0.1402388,10.3,NA,3.6111491,1,NA,0.350597,3.7,NA,1.2972089,11.1,3.8916267,9.9,3.4709103,FALSE,"SW1","WY16",FALSE,FALSE,"Komiskey, Matthew J.:It was notieced late, that despite the hydrograph looking good (except for sedimantation at the tail end) that the recorded stage was not right. I compared the site to the rainfall amount and then site 2 and 3. Noticed that there was a secondary peak in the hydrograph that shouldn't of been there as well as unusually high stages. I ended up recreating the hydrograph with HYDRA to match closer to site 3. These are estimated events, but used the concentration from the sampled event to estimate the first two. I then deledted the samples out of qwdata as they don't represent the flow correclty but close enough to be called an estimate.",NA
NA,NA,NA,2016-09-06 19:09:59,2016-09-06 21:40:00,2016-09-06 19:09:59,2016-09-06 21:40:00,2.1088,5814.72,NA,NA,"1720",NA,624.3647128,3.7,NA,1.343110138,"0.8",NA,0.290402192,0.4,NA,0.145201096,10.3,NA,3.738928222,1,NA,0.36300274,3.7,NA,1.343110138,11.1,4.029330414,9.9,3.593727126,FALSE,"SW1","WY16",FALSE,FALSE,NA,NA
NA,NA,NA,2016-09-06 22:30:59,2016-09-07 01:32:00,2016-09-06 22:30:59,2016-09-07 01:32:00,0.1064,518.4,NA,NA,"112",NA,3.6246336,43.9,NA,1.42072692,"<0.1",NA,0.00161814,0.32,NA,0.010356096,3.42,NA,0.110680776,1.4,NA,0.04530792,1.8,NA,0.05825304,3.47,0.112298916,3.1,0.10032468,FALSE,"SW1","WY16",FALSE,FALSE,NA,NA
"ESW1-66",NA,NA,2016-09-10 04:52:00,2016-09-10 17:44:59,2016-09-10 04:52:00,2016-09-10 17:44:59,0.1564,1572.48,NA,NA,"112",NA,10.99472192,43.9,NA,4.309538324,"<0.1",NA,0.004908358,0.32,NA,0.0314134912,3.42,NA,0.3357316872,1.4,NA,0.137434024,1.8,NA,0.176700888,3.47,0.3406400452,3.1,0.304318196,FALSE,"SW1","WY16",FALSE,FALSE,NA,"SW1-66"
"ESW1-1284",NA,NA,2016-09-13 04:20:00,NA,2016-09-13 04:16:00,2016-09-13 04:23:00,1.36,181.44,0.6815,NA,"2690",NA,30.4695762,3.4,NA,0.038511732,"0.6",NA,0.006796188,0.71,NA,0.0080421558,12.6,NA,0.142719948,0.405,NA,0.0045874269,3.6,NA,0.040777128,13.2,0.149516136,11.89,0.1346777922,FALSE,"SW1","WY16",FALSE,FALSE,NA,"SW1-1284"
"ESW1-1286",NA,NA,2016-09-13 04:25:00,NA,2016-09-13 04:23:00,2016-09-13 04:25:59,3.036,423.36,2.5999,NA,"2220",NA,58.6737564,1.3,NA,0.034358506,"0.5",NA,0.01321481,0.39,NA,0.0103075518,9.3,NA,0.245795466,0.418,NA,0.01104758116,3,NA,0.07928886,9.8,0.259010276,8.91,0.2354879142,FALSE,"SW1","WY16",FALSE,FALSE,NA,"SW1-1286"
"ESW1-1287",NA,NA,2016-09-13 04:27:59,NA,2016-09-13 04:25:59,2016-09-13 04:32:59,3.8,1520.64,3.577999,NA,"1950",NA,185.115216,1,NA,0.09493088,"0.3",NA,0.028479264,0.32,NA,0.0303778816,8.51,NA,0.8078617888,0.419,NA,0.03977603872,2.8,NA,0.265806464,8.81,0.8363410528,8.19,0.7774839072,FALSE,"SW1","WY16",FALSE,FALSE,NA,"SW1-1287"
"ESW1-1288",NA,NA,2016-09-13 04:38:00,NA,2016-09-13 04:32:59,2016-09-13 07:27:59,3.66,11102.4,3.264,NA,"1400",NA,970.34462,0.5,NA,0.34655165,"0.4",NA,0.27724132,0.22,NA,0.152482726,6.4,NA,4.43586112,0.414,NA,0.2869447662,2.3,NA,1.59413759,6.8,4.71310244,6.18,4.283378394,FALSE,"SW1","WY16",FALSE,FALSE,NA,"SW1-1288"
"ESW1-1290",NA,NA,2016-09-13 10:18:00,NA,2016-09-13 07:27:59,2016-09-13 13:45:00,0.2116,1166.4,0.03836,NA,"61",NA,4.4417943,44.5,NA,3.24032535,"3.8",NA,0.27670194,0.36,NA,0.026213868,3.86,NA,0.281070918,1.8,NA,0.13106934,2,NA,0.1456326,7.66,0.557772858,3.5,0.25485705,FALSE,"SW1","WY16",FALSE,FALSE,NA,"SW1-1290"
"ESW1-68",NA,NA,2016-09-21 22:50:59,2016-09-23 00:45:00,2016-09-21 22:50:59,2016-09-23 00:45:00,1.288,17625.6,NA,NA,"366",NA,402.7226832,28.9,NA,31.79968728,"4.7",NA,5.17157544,0.17,NA,0.187056984,4.76,NA,5.237595552,1,NA,1.1003352,1.8,NA,1.98060336,9.46,10.409170992,4.59,5.050538568,FALSE,"SW1","WY16",FALSE,FALSE,NA,"SW1-68"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,0,0,0,0,NA,"SW1","WY16",TRUE,FALSE,NA,NA
NA,NA,NA,NA,NA,2015-10-28 05:17:00,2015-10-28 11:44:59,0.0912,596.16,NA,NA,"72",NA,2.67963984,35.9,NA,1.336098198,"5.6",NA,0.208416432,0.17,NA,0.0063269274,5.59,NA,0.2080442598,0.44,NA,0.0163755768,0.929,NA,0.03457479738,11.19,0.4164606918,5.42,0.2017173324,FALSE,"SW3","WY16",FALSE,FALSE,NA,NA
"ESW3-40","1600236",NA,2015-10-31 10:00:59,2015-10-31 19:00:00,2015-10-31 10:00:59,2015-10-31 19:00:00,0.0406,535.68,NA,NA,"72",NA,2.40779232,35.9,NA,1.200552004,"5.6",NA,0.187272736,0.17,NA,0.0056850652,5.59,NA,0.1869383204,0.44,NA,0.0147142864,0.929,NA,0.03106720924,11.19,0.3742110564,5.42,0.1812532552,FALSE,"SW3","WY16",FALSE,FALSE,NA,"SW3-40"
NA,NA,NA,NA,NA,2015-11-05 23:19:59,2015-11-06 03:15:00,0.0441,181.44,NA,NA,"72",NA,0.81554256,35.9,NA,0.406638582,"5.6",NA,0.063431088,0.17,NA,0.0019255866,5.59,NA,0.0633178182,0.44,NA,0.0049838712,0.929,NA,0.01052276442,11.19,0.1267489062,5.42,0.0613922316,FALSE,"SW3","WY16",FALSE,FALSE,NA,NA
NA,NA,NA,NA,NA,2015-11-17 23:01:59,2015-11-18 01:00:00,0.0095,34.56,NA,NA,"72",NA,0.15534144,35.9,NA,0.077454968,"5.6",NA,0.012082112,0.17,NA,0.0003667784,5.59,NA,0.0120605368,0.44,NA,0.0009493088,0.929,NA,0.00200433608,11.19,0.0241426488,5.42,0.0116937584,FALSE,"SW3","WY16",FALSE,FALSE,NA,NA
"ESW3-1073",NA,NA,2015-11-26 21:51:59,NA,2015-11-26 17:03:00,2015-11-27 09:29:59,0.0267,734.4,0.0179,NA,"247",NA,11.3242831,63.3,NA,2.90213409,"17.5",NA,0.80232775,0.24,NA,0.011003352,3.43,NA,0.157256239,0.124,NA,0.0056850652,0.877,NA,0.0402080821,20.93,0.959583989,3.19,0.146252887,FALSE,"SW3","WY16",FALSE,FALSE,NA,"SW3-1073"
NA,NA,NA,NA,NA,2015-12-01 04:45:00,2015-12-01 19:00:00,0.0111,328.32,NA,NA,"1430",NA,29.3099092,36.4,NA,0.746070416,"9.7",NA,0.198815468,0.15,NA,0.003074466,11.9,NA,0.243907636,0.084,NA,0.00172170096,4,NA,0.08198576,21.6,0.442723104,11.75,0.24083317,FALSE,"SW3","WY16",FALSE,FALSE,NA,NA
"ESW3-41a",NA,NA,2015-12-13 06:04:59,2015-12-13 15:33:59,2015-12-13 06:04:59,2015-12-13 15:33:59,0.0515,622.08,NA,NA,"1430",NA,55.5345648,36.4,NA,1.413607104,"9.7",NA,0.376702992,0.15,NA,0.005825304,11.9,NA,0.462140784,0.084,NA,0.00326217024,4,NA,0.15534144,21.6,0.838843776,11.75,0.45631548,FALSE,"SW3","WY16",FALSE,FALSE,NA,"SW3-41"
"ESW3-41b",NA,NA,2015-12-13 15:33:59,2015-12-15 11:30:00,2015-12-13 15:33:59,2015-12-15 11:30:00,0.7711,16804.8,NA,NA,"795",NA,834.0298095,17.1,NA,17.93950911,"12.2",NA,12.79894802,0.15,NA,0.157364115,6.67,NA,6.997457647,0.934,NA,0.9798538894,2.9,NA,3.04237289,18.87,19.796405667,6.52,6.840093532,FALSE,"SW3","WY16",FALSE,FALSE,NA,"SW3-41"
NA,NA,NA,NA,NA,2015-12-16 08:03:00,2015-12-16 15:45:00,0.0171,190.08,NA,NA,"6",NA,0.07119816,19.9,NA,0.236140564,"12.5",NA,0.1483295,0.08,NA,0.0009493088,1.17,NA,0.0138836412,0.075,NA,0.000889977,0.127,NA,0.00150702772,13.67,0.1622131412,1.09,0.0129343324,FALSE,"SW3","WY16",FALSE,FALSE,"Komiskey, Matthew J.:estimated event as power was lost, used esw1 to estimate",NA
NA,NA,NA,NA,NA,2015-12-23 13:14:00,2015-12-23 22:45:00,0.0118,259.2,NA,NA,"6",NA,0.0970884,19.9,NA,0.32200986,"12.5",NA,0.2022675,0.08,NA,0.001294512,1.17,NA,0.018932238,0.075,NA,0.001213605,0.127,NA,0.0020550378,13.67,0.221199738,1.09,0.017637726,FALSE,"SW3","WY16",FALSE,FALSE,NA,NA
"ESW3-1111",NA,NA,2016-02-21 07:14:59,NA,2016-02-20 16:59:59,2016-02-21 07:45:00,0.0171,440.64,0.002278,NA,"6",NA,0.16505028,19.9,NA,0.547416762,"12.5",NA,0.34385475,0.08,NA,0.0022006704,1.17,NA,0.0321848046,0.075,NA,0.0020631285,0.127,NA,0.00349356426,13.67,0.3760395546,1.09,0.0299841342,TRUE,"SW3","WY16",FALSE,FALSE,NA,"SW3-1111"
"ESW3-44a",NA,NA,2016-02-27 16:14:59,2016-02-28 10:18:59,2016-02-27 16:16:00,2016-02-28 10:18:59,0.092,2030.4,NA,NA,"40",NA,5.070172,11,NA,1.3942973,"6.4",NA,0.81122752,0.1,NA,0.01267543,1.66,NA,0.210412138,0.357,NA,0.0452512851,0.488,NA,0.0618560984,8.06,1.021639658,1.56,0.197736708,TRUE,"SW3","WY16",FALSE,FALSE,NA,"SW3-44"
"ESW3-44b",NA,NA,2016-02-28 10:18:59,2016-02-29 00:02:00,2016-02-28 10:18:59,2016-02-29 01:14:59,0.1196,2099.52,NA,NA,"40",NA,5.2427736,11,NA,1.44176274,"6.4",NA,0.838843776,0.1,NA,0.013106934,1.66,NA,0.2175751044,0.357,NA,0.04679175438,0.488,NA,0.06396183792,8.06,1.0564188804,1.56,0.2044681704,TRUE,"SW3","WY16",FALSE,FALSE,NA,"SW3-44"
"ESW3-45a",NA,NA,2016-03-07 00:00:00,2016-03-07 06:42:59,2016-03-07 00:00:00,2016-03-07 06:42:59,0.0314,501.12,NA,NA,"11",NA,0.34412444,12.5,NA,0.3910505,"6.3",NA,0.197089452,0.1,NA,0.003128404,1.45,NA,0.045361858,0.185,NA,0.0057875474,0.256,NA,0.00800871424,7.75,0.24245131,1.35,0.042233454,TRUE,"SW3","WY16",FALSE,FALSE,"Komiskey, Matthew J.:Frozen Ground from Jan 18 to Mar 7 according to ESW1 and Met station (flat lined data)","SW3-45"
"ESW3-45b",NA,NA,2016-03-07 06:42:59,2016-03-08 02:53:59,2016-03-07 06:42:59,2016-03-08 02:53:59,0.1737,4691.52,NA,NA,"123",NA,36.02465082,8.1,NA,2.372355054,"5.1",NA,1.493705034,0.06,NA,0.0175730004,1.94,NA,0.5681936796,0.168,NA,0.04920440112,0.456,NA,0.13355480304,7.04,2.0618987136,1.88,0.5506206792,FALSE,"SW3","WY16",FALSE,FALSE,NA,"SW3-45"
"ESW3-1150",NA,NA,2016-03-08 09:49:59,NA,2016-03-08 02:53:59,2016-03-08 23:15:00,0.0283,924.48,0.02376,NA,"39",NA,2.25083274,6.5,NA,0.37513879,"5",NA,0.2885683,0.05,NA,0.002885683,1.29,NA,0.0744506214,0.07,NA,0.0040399562,0.21,NA,0.0121198686,6.29,0.3630189214,1.24,0.0715649384,FALSE,"SW3","WY16",FALSE,FALSE,NA,"SW3-1150"
"ESW3-46",NA,NA,2016-03-09 02:41:00,2016-03-09 14:30:00,2016-03-09 02:32:59,2016-03-09 14:30:00,0.0711,959.04,NA,NA,"174",NA,10.41758532,26.3,NA,1.574612034,"10.9",NA,0.652595862,0.08,NA,0.0047896944,2.45,NA,0.146684391,0.097,NA,0.00580750446,0.481,NA,0.02879803758,13.35,0.799280253,2.37,0.1418946966,FALSE,"SW3","WY16",FALSE,FALSE,NA,"SW3-46"
"ESW3-47",NA,NA,2016-03-16 00:04:59,2016-03-17 01:00:00,2016-03-16 00:04:59,2016-03-17 01:00:00,1.87,16156.8,NA,NA,"3320",NA,3348.686792,13.6,NA,13.71751216,"6.3",NA,6.35443578,0.06,NA,0.060518436,17,NA,17.1468902,0.522,NA,0.5265103932,7.9,NA,7.96826074,23.3,23.50132598,16.94,17.086371764,FALSE,"SW3","WY16",FALSE,FALSE,NA,"SW3-47"
"ESW3-48a",NA,NA,2016-03-27 05:30:00,2016-03-28 08:35:59,2016-03-27 05:30:00,2016-03-28 08:35:59,0.2077,3931.2,NA,NA,"155",NA,38.0397745,18.8,NA,4.61385652,"9.4",NA,2.30692826,0.07,NA,0.017179253,1.76,NA,0.431935504,0.118,NA,0.0289593122,0.437,NA,0.1072476223,11.16,2.738863764,1.69,0.414756251,FALSE,"SW3","WY16",FALSE,FALSE,"Komiskey, Matthew J.:for some reason, most of these samples were missed","SW3-48"
"ESW3-48b",NA,NA,2016-03-28 08:35:59,2016-03-28 19:45:00,2016-03-28 08:35:59,2016-03-28 19:45:00,0.0205,483.84,NA,NA,"155",NA,4.6818184,18.8,NA,0.567859264,"9.4",NA,0.283929632,0.07,NA,0.0021143696,1.76,NA,0.0531612928,0.118,NA,0.00356422304,0.437,NA,0.01319970736,11.16,0.3370909248,1.69,0.0510469232,FALSE,"SW3","WY16",FALSE,FALSE,NA,"SW3-48"
"ESW3-49a",NA,NA,2016-03-31 00:54:00,2016-03-31 12:54:59,2016-03-31 00:54:00,2016-03-31 12:54:59,0.328,3680.64,NA,NA,"999",NA,229.54610412,15.8,NA,3.630458904,"7",NA,1.60843116,0.07,NA,0.0160843116,6.22,NA,1.4292059736,0.454,NA,0.10431824952,2.7,NA,0.620394876,13.22,3.0376371336,6.15,1.413121662,FALSE,"SW3","WY16",FALSE,FALSE,"Komiskey, Matthew J.:This start time is prior to the storm start, need to change","SW3-49"
"ESW3-49b",NA,NA,2016-03-31 12:54:59,2016-04-01 06:15:00,2016-03-31 12:54:59,2016-04-01 06:15:00,0.4864,4138.56,NA,NA,"949",NA,245.18650598,16.8,NA,4.340498736,"8.2",NA,2.118576764,0.1,NA,0.025836302,5.99,NA,1.5475944898,0.525,NA,0.1356405855,2.7,NA,0.697580154,14.19,3.6661712538,5.89,1.5217581878,FALSE,"SW3","WY16",FALSE,FALSE,NA,"SW3-49"
NA,NA,NA,NA,NA,2016-04-01 08:30:00,2016-04-01 10:30:59,0.0086,25.92,NA,NA,"949",NA,1.53561486,16.8,NA,0.027184752,"8.2",NA,0.013268748,0.1,NA,0.000161814,5.99,NA,0.0096926586,0.525,NA,0.0008495235,2.7,NA,0.004368978,14.19,0.0229614066,5.89,0.0095308446,FALSE,"SW3","WY16",FALSE,FALSE,NA,NA
NA,NA,NA,NA,NA,2016-04-10 16:59:59,2016-04-11 11:44:59,0.0389,1105.92,NA,NA,"949",NA,65.51956736,16.8,NA,1.159882752,"8.2",NA,0.566133248,0.1,NA,0.006904064,5.99,NA,0.4135534336,0.525,NA,0.036246336,2.7,NA,0.186409728,14.19,0.9796866816,5.89,0.4066493696,FALSE,"SW3","WY16",FALSE,FALSE,NA,NA
NA,NA,NA,2016-05-22 21:00:00,2016-05-23 01:14:59,2016-05-22 21:00:00,2016-05-23 01:14:59,0.0139,112.32,NA,NA,"1330",NA,9.3258802,29.2,NA,0.204748648,"10.1",NA,0.070820594,1.54,NA,0.0107983876,15.2,NA,0.106581488,0.374,NA,0.00262246556,3.5,NA,0.02454179,25.3,0.177402082,13.66,0.0957831004,FALSE,"SW3","WY16",FALSE,FALSE,NA,NA
NA,NA,NA,2016-05-27 19:45:00,2016-05-28 00:15:00,2016-05-27 19:45:00,2016-05-28 00:15:00,0.0171,164.16,NA,NA,"1330",NA,13.6301326,29.2,NA,0.299248024,"10.1",NA,0.103507022,1.54,NA,0.0157822588,15.2,NA,0.155772944,0.374,NA,0.00383283428,3.5,NA,0.03586877,25.3,0.259279966,13.66,0.1399906852,FALSE,"SW3","WY16",FALSE,FALSE,NA,NA
"ESW3-50",NA,NA,2016-06-01 04:30:59,2016-06-01 08:44:59,2016-06-01 04:30:59,2016-06-01 08:44:59,0.1081,475.2,NA,NA,"1330",NA,39.455647,29.2,NA,0.86624428,"10.1",NA,0.29962559,1.54,NA,0.045685486,15.2,NA,0.45092168,0.374,NA,0.0110950466,3.5,NA,0.10383065,25.3,0.75054727,13.66,0.405236194,FALSE,"SW3","WY16",FALSE,FALSE,NA,"SW3-50"
"ESW3-51",NA,NA,2016-06-10 20:32:00,2016-06-11 00:29:59,2016-06-10 20:32:00,2016-06-11 00:29:59,0.8376,1926.72,NA,NA,"3750",NA,451.056525,35.2,NA,4.233917248,"26.6",NA,3.199494284,1.21,NA,0.1455409054,25.2,NA,3.031099848,0.422,NA,0.05075889428,8,NA,0.96225392,51.8,6.230594132,23.99,2.8855589426,FALSE,"SW3","WY16",FALSE,FALSE,NA,"SW3-51"
NA,NA,NA,2016-06-13 10:45:00,2016-06-13 13:00:00,2016-06-13 10:45:00,2016-06-13 13:00:00,0.0092,34.56,NA,NA,"1970",NA,4.2503144,11.7,NA,0.025242984,"7",NA,0.01510264,0.35,NA,0.000755132,13.6,NA,0.029342272,0.307,NA,0.00066235864,5.3,NA,0.011434856,20.6,0.044444912,13.25,0.02858714,FALSE,"SW3","WY16",FALSE,FALSE,NA,NA
"ESW3-52",NA,NA,2016-06-15 03:08:00,2016-06-15 06:45:00,2016-06-15 03:08:00,2016-06-15 06:45:00,0.1541,518.4,NA,NA,"1970",NA,63.754716,11.7,NA,0.37864476,"7",NA,0.2265396,0.35,NA,0.01132698,13.6,NA,0.44013408,0.307,NA,0.0099353796,5.3,NA,0.17152284,20.6,0.66667368,13.25,0.4288071,FALSE,"SW3","WY16",FALSE,FALSE,NA,"SW3-52"
"ESW3-53",NA,NA,2016-06-15 18:42:00,2016-06-15 21:15:00,2016-06-15 18:42:00,2016-06-15 21:15:00,12.32,23794.56,NA,NA,"6730",NA,9997.0954596,5.7,NA,8.467079364,"4.9",NA,7.278717348,0.31,NA,0.4604902812,27.9,NA,41.444125308,0.562,NA,0.83482431624,10,NA,14.8545252,32.8,48.722842656,27.59,40.9836350268,FALSE,"SW3","WY16",FALSE,FALSE,NA,"SW3-53"
"ESW3-54",NA,NA,2016-06-26 03:51:59,2016-06-26 08:15:00,2016-06-26 03:51:59,2016-06-26 08:15:00,1.262,3637.44,NA,NA,"4400",NA,999.147512,6.8,NA,1.544137064,"16",NA,3.63326368,6.84,NA,1.5532202232,33,NA,7.49360634,0.46,NA,0.1044563308,7.5,NA,1.70309235,49,11.12687002,26.16,5.9403861168,FALSE,"SW3","WY16",FALSE,FALSE,NA,"SW3-54"
